Order Date,Ship Mode,Segment,Region,Category
31/08/2018,Standard Class,Home Office,West,Office Supplies
31/08/2018,Standard Class,Home Office,West,Technology
07/12/2018,Standard Class,Corporate,Central,Office Supplies
18/12/2016,Standard Class,Corporate,South,Office Supplies
18/12/2016,Standard Class,Corporate,South,Office Supplies
18/12/2016,Standard Class,Corporate,South,Furniture
04/11/2015,Standard Class,Home Office,East,Office Supplies
10/03/2018,Standard Class,Corporate,South,Office Supplies
10/03/2018,Standard Class,Corporate,South,Office Supplies
31/01/2017,Standard Class,Home Office,West,Technology
31/01/2017,Standard Class,Home Office,West,Office Supplies
07/05/2018,Standard Class,Home Office,West,Technology
24/05/2017,Same Day,Home Office,South,Office Supplies
24/05/2017,Same Day,Home Office,South,Office Supplies
07/10/2017,Standard Class,Consumer,West,Office Supplies
30/04/2015,Second Class,Consumer,South,Technology
10/11/2016,Second Class,Corporate,Central,Office Supplies
09/11/2016,Standard Class,Home Office,East,Technology
09/11/2016,Standard Class,Home Office,East,Office Supplies
07/09/2016,Standard Class,Corporate,East,Office Supplies
07/09/2016,Standard Class,Corporate,East,Technology
07/09/2016,Standard Class,Corporate,East,Office Supplies
11/05/2018,First Class,Corporate,West,Furniture
21/07/2018,Standard Class,Home Office,East,Office Supplies
21/07/2018,Standard Class,Home Office,East,Office Supplies
21/07/2018,Standard Class,Home Office,East,Technology
24/11/2015,Standard Class,Consumer,East,Furniture
24/11/2015,Standard Class,Consumer,East,Technology
15/11/2015,First Class,Consumer,West,Furniture
15/11/2015,First Class,Consumer,West,Technology
15/11/2015,First Class,Consumer,West,Office Supplies
23/03/2018,Second Class,Corporate,East,Office Supplies
18/12/2017,Standard Class,Consumer,West,Technology
18/12/2017,Standard Class,Consumer,West,Technology
18/12/2017,Standard Class,Consumer,West,Furniture
29/07/2018,Standard Class,Consumer,Central,Office Supplies
29/07/2018,Standard Class,Consumer,Central,Technology
29/07/2018,Standard Class,Consumer,Central,Office Supplies
29/07/2018,Standard Class,Consumer,Central,Furniture
02/09/2015,Second Class,Consumer,Central,Technology
29/01/2018,Standard Class,Consumer,West,Office Supplies
29/01/2018,Standard Class,Consumer,West,Office Supplies
29/01/2018,Standard Class,Consumer,West,Office Supplies
26/12/2017,Standard Class,Corporate,East,Furniture
26/12/2017,Standard Class,Corporate,East,Office Supplies
09/08/2016,Second Class,Home Office,Central,Furniture
06/04/2015,Standard Class,Corporate,West,Furniture
06/04/2015,Standard Class,Corporate,West,Technology
17/11/2018,Second Class,Consumer,Central,Technology
11/07/2016,First Class,Corporate,East,Furniture
11/07/2016,First Class,Corporate,East,Technology
11/07/2016,First Class,Corporate,East,Office Supplies
10/11/2017,Second Class,Consumer,West,Office Supplies
10/11/2017,Second Class,Consumer,West,Office Supplies
10/11/2017,Second Class,Consumer,West,Furniture
10/11/2017,Second Class,Consumer,West,Office Supplies
10/11/2017,Second Class,Consumer,West,Office Supplies
10/11/2017,Second Class,Consumer,West,Office Supplies
10/11/2017,Second Class,Consumer,West,Office Supplies
31/03/2015,Standard Class,Consumer,Central,Office Supplies
31/03/2015,Standard Class,Consumer,Central,Technology
18/09/2016,Standard Class,Home Office,West,Office Supplies
07/11/2016,Standard Class,Corporate,East,Office Supplies
19/05/2018,Same Day,Consumer,South,Office Supplies
03/01/2016,Second Class,Consumer,Central,Technology
03/01/2016,Second Class,Consumer,Central,Office Supplies
03/01/2016,Second Class,Consumer,Central,Furniture
08/09/2016,First Class,Consumer,West,Office Supplies
08/09/2016,First Class,Consumer,West,Office Supplies
03/04/2017,Standard Class,Consumer,East,Office Supplies
05/12/2017,Second Class,Consumer,South,Technology
05/12/2017,Second Class,Consumer,South,Office Supplies
08/05/2016,Standard Class,Consumer,Central,Office Supplies
08/05/2016,Standard Class,Consumer,Central,Technology
08/05/2016,Standard Class,Consumer,Central,Furniture
22/09/2018,First Class,Consumer,East,Technology
30/11/2018,Standard Class,Consumer,South,Technology
30/11/2018,Standard Class,Consumer,South,Furniture
15/01/2018,Standard Class,Home Office,West,Office Supplies
08/08/2015,Standard Class,Home Office,Central,Technology
08/08/2015,Standard Class,Home Office,Central,Office Supplies
08/08/2015,Standard Class,Home Office,Central,Office Supplies
08/08/2015,Standard Class,Home Office,Central,Furniture
08/08/2015,Standard Class,Home Office,Central,Technology
05/11/2016,Same Day,Consumer,West,Office Supplies
25/04/2018,Second Class,Consumer,West,Office Supplies
20/04/2015,Second Class,Consumer,Central,Furniture
20/04/2015,Second Class,Consumer,Central,Office Supplies
20/04/2015,Second Class,Consumer,Central,Furniture
11/11/2018,Standard Class,Home Office,Central,Office Supplies
25/11/2018,Standard Class,Consumer,West,Furniture
25/11/2018,Standard Class,Consumer,West,Office Supplies
18/12/2016,Same Day,Home Office,East,Office Supplies
08/09/2017,Standard Class,Consumer,South,Technology
08/09/2017,Standard Class,Consumer,South,Office Supplies
06/06/2017,Second Class,Corporate,East,Office Supplies
19/06/2016,Standard Class,Home Office,Central,Office Supplies
05/03/2016,Standard Class,Corporate,East,Technology
05/03/2016,Standard Class,Corporate,East,Technology
05/03/2016,Standard Class,Corporate,East,Office Supplies
04/08/2018,First Class,Corporate,West,Office Supplies
04/08/2018,First Class,Corporate,West,Office Supplies
30/12/2018,Standard Class,Consumer,West,Office Supplies
23/05/2016,Standard Class,Corporate,East,Office Supplies
06/12/2015,Standard Class,Consumer,Central,Office Supplies
06/12/2015,Standard Class,Consumer,Central,Furniture
06/12/2015,Standard Class,Consumer,Central,Technology
06/12/2015,Standard Class,Consumer,Central,Furniture
06/12/2015,Standard Class,Consumer,Central,Office Supplies
06/12/2015,Standard Class,Consumer,Central,Office Supplies
07/08/2016,Standard Class,Home Office,West,Office Supplies
17/03/2015,Same Day,Consumer,Central,Office Supplies
17/03/2015,Same Day,Consumer,Central,Office Supplies
17/03/2015,Same Day,Consumer,Central,Office Supplies
26/03/2016,Second Class,Consumer,East,Office Supplies
26/03/2016,Second Class,Consumer,East,Technology
14/12/2015,Standard Class,Consumer,South,Furniture
19/09/2016,Standard Class,Corporate,South,Technology
25/04/2018,First Class,Home Office,South,Office Supplies
25/04/2018,First Class,Home Office,South,Office Supplies
18/10/2015,Standard Class,Corporate,East,Office Supplies
18/10/2015,Standard Class,Corporate,East,Office Supplies
18/10/2015,Standard Class,Corporate,East,Office Supplies
13/11/2016,Same Day,Consumer,Central,Furniture
31/01/2017,Second Class,Consumer,Central,Office Supplies
17/11/2017,Standard Class,Consumer,West,Office Supplies
25/07/2018,Standard Class,Consumer,East,Office Supplies
11/11/2018,Standard Class,Consumer,East,Office Supplies
26/09/2016,Standard Class,Consumer,East,Office Supplies
26/09/2016,Standard Class,Consumer,East,Technology
26/09/2016,Standard Class,Consumer,East,Office Supplies
04/04/2015,Standard Class,Corporate,South,Office Supplies
04/04/2015,Standard Class,Corporate,South,Technology
04/04/2015,Standard Class,Corporate,South,Office Supplies
04/04/2015,Standard Class,Corporate,South,Office Supplies
14/09/2015,Same Day,Consumer,East,Furniture
14/09/2015,Same Day,Consumer,East,Office Supplies
14/09/2015,Same Day,Consumer,East,Technology
14/09/2015,Same Day,Consumer,East,Office Supplies
14/09/2015,Same Day,Consumer,East,Technology
14/09/2015,Same Day,Consumer,East,Technology
14/09/2015,Same Day,Consumer,East,Office Supplies
29/12/2018,Standard Class,Corporate,West,Furniture
21/06/2016,Standard Class,Consumer,South,Technology
26/11/2018,Standard Class,Home Office,East,Office Supplies
26/11/2018,Standard Class,Home Office,East,Office Supplies
23/10/2017,Standard Class,Home Office,West,Office Supplies
14/12/2016,Standard Class,Consumer,West,Office Supplies
13/11/2017,Standard Class,Corporate,Central,Furniture
29/09/2018,Standard Class,Consumer,East,Office Supplies
29/09/2018,Standard Class,Consumer,East,Office Supplies
08/11/2016,Standard Class,Consumer,West,Technology
01/04/2017,Standard Class,Consumer,East,Furniture
01/04/2017,Standard Class,Consumer,East,Office Supplies
01/04/2017,Standard Class,Consumer,East,Office Supplies
02/02/2018,Standard Class,Consumer,West,Furniture
02/02/2018,Standard Class,Consumer,West,Office Supplies
02/02/2018,Standard Class,Consumer,West,Office Supplies
24/12/2018,Standard Class,Home Office,West,Furniture
24/12/2018,Standard Class,Home Office,West,Furniture
21/06/2015,Same Day,Consumer,East,Technology
06/03/2018,Second Class,Corporate,West,Office Supplies
25/09/2018,First Class,Corporate,West,Office Supplies
30/06/2015,Standard Class,Consumer,East,Office Supplies
30/06/2015,Standard Class,Consumer,East,Office Supplies
07/08/2016,First Class,Consumer,Central,Office Supplies
07/08/2016,First Class,Consumer,Central,Furniture
30/06/2018,Second Class,Home Office,Central,Technology
30/06/2018,Second Class,Home Office,Central,Furniture
30/06/2018,Second Class,Home Office,Central,Furniture
26/10/2016,Second Class,Corporate,West,Technology
26/10/2016,Second Class,Corporate,West,Technology
30/07/2015,Standard Class,Corporate,West,Furniture
18/11/2017,Second Class,Consumer,Central,Furniture
06/07/2016,Standard Class,Consumer,West,Furniture
10/11/2015,Standard Class,Consumer,Central,Office Supplies
10/11/2015,Standard Class,Consumer,Central,Office Supplies
10/11/2015,Standard Class,Consumer,Central,Office Supplies
10/11/2015,Standard Class,Consumer,Central,Furniture
10/11/2015,Standard Class,Consumer,Central,Office Supplies
10/11/2015,Standard Class,Consumer,Central,Office Supplies
27/05/2017,Second Class,Corporate,Central,Furniture
27/05/2017,Second Class,Corporate,Central,Office Supplies
27/05/2017,Second Class,Corporate,Central,Office Supplies
08/03/2016,First Class,Corporate,West,Office Supplies
19/10/2018,Standard Class,Consumer,Central,Office Supplies
19/10/2018,Standard Class,Consumer,Central,Furniture
05/11/2017,First Class,Consumer,West,Office Supplies
26/12/2017,Standard Class,Corporate,East,Office Supplies
13/04/2016,Standard Class,Corporate,West,Furniture
13/04/2016,Standard Class,Corporate,West,Technology
13/04/2016,Standard Class,Corporate,West,Office Supplies
12/09/2018,First Class,Corporate,East,Office Supplies
12/09/2018,First Class,Corporate,East,Office Supplies
24/09/2018,First Class,Consumer,South,Office Supplies
24/09/2018,First Class,Consumer,South,Office Supplies
10/10/2016,Standard Class,Consumer,South,Office Supplies
27/11/2016,Standard Class,Home Office,East,Technology
13/09/2016,Standard Class,Consumer,Central,Technology
13/09/2016,Standard Class,Consumer,Central,Furniture
14/11/2018,Standard Class,Consumer,Central,Technology
14/11/2018,Standard Class,Consumer,Central,Office Supplies
05/05/2018,Standard Class,Consumer,West,Office Supplies
28/11/2015,Second Class,Corporate,South,Furniture
28/11/2015,Second Class,Corporate,South,Office Supplies
28/11/2015,Second Class,Corporate,South,Office Supplies
28/11/2015,Second Class,Corporate,South,Office Supplies
10/05/2015,Standard Class,Consumer,West,Office Supplies
10/05/2015,Standard Class,Consumer,West,Technology
03/03/2017,Standard Class,Consumer,Central,Office Supplies
03/03/2017,Standard Class,Consumer,Central,Office Supplies
03/03/2017,Standard Class,Consumer,Central,Technology
03/03/2017,Standard Class,Consumer,Central,Technology
15/08/2016,Standard Class,Consumer,West,Furniture
15/08/2016,Standard Class,Consumer,West,Office Supplies
12/09/2016,Standard Class,Consumer,East,Office Supplies
12/09/2016,Standard Class,Consumer,East,Office Supplies
12/09/2016,Standard Class,Consumer,East,Office Supplies
12/09/2016,Standard Class,Consumer,East,Office Supplies
12/09/2016,Standard Class,Consumer,East,Office Supplies
12/09/2016,Standard Class,Consumer,East,Office Supplies
12/01/2016,Standard Class,Corporate,East,Office Supplies
12/05/2016,Second Class,Consumer,East,Office Supplies
26/09/2017,Same Day,Consumer,West,Office Supplies
26/09/2017,Same Day,Consumer,West,Office Supplies
26/09/2017,Same Day,Consumer,West,Office Supplies
26/09/2017,Same Day,Consumer,West,Office Supplies
09/09/2018,Standard Class,Consumer,Central,Office Supplies
15/04/2018,Second Class,Corporate,West,Office Supplies
10/06/2018,Standard Class,Corporate,East,Office Supplies
01/09/2018,Same Day,Consumer,Central,Furniture
14/06/2015,Standard Class,Home Office,Central,Furniture
18/05/2018,Second Class,Home Office,Central,Office Supplies
18/05/2018,Second Class,Home Office,Central,Technology
18/05/2018,Second Class,Home Office,Central,Office Supplies
12/09/2018,Second Class,Consumer,West,Office Supplies
21/06/2017,Standard Class,Consumer,East,Office Supplies
21/06/2017,Standard Class,Consumer,East,Office Supplies
21/06/2017,Standard Class,Consumer,East,Furniture
26/11/2015,Standard Class,Home Office,West,Office Supplies
19/03/2018,Second Class,Consumer,West,Office Supplies
19/03/2018,Second Class,Consumer,West,Furniture
19/03/2018,Second Class,Consumer,West,Furniture
19/03/2018,Second Class,Consumer,West,Office Supplies
18/10/2015,Standard Class,Corporate,South,Furniture
22/08/2018,First Class,Consumer,West,Furniture
19/11/2017,First Class,Corporate,Central,Office Supplies
20/09/2015,Standard Class,Consumer,East,Furniture
20/09/2015,Standard Class,Consumer,East,Furniture
20/09/2015,Standard Class,Consumer,East,Technology
11/09/2017,Standard Class,Consumer,West,Office Supplies
11/09/2017,Standard Class,Consumer,West,Office Supplies
23/09/2017,Second Class,Corporate,West,Office Supplies
04/08/2018,Standard Class,Corporate,Central,Office Supplies
25/07/2017,First Class,Home Office,South,Office Supplies
02/08/2017,Second Class,Corporate,West,Furniture
02/08/2017,Second Class,Corporate,West,Technology
02/08/2017,Second Class,Corporate,West,Office Supplies
21/05/2016,Standard Class,Consumer,Central,Office Supplies
03/11/2018,Second Class,Consumer,West,Technology
16/04/2016,Standard Class,Corporate,East,Office Supplies
12/12/2017,Standard Class,Consumer,South,Technology
12/12/2017,Standard Class,Consumer,South,Office Supplies
30/10/2016,First Class,Consumer,South,Office Supplies
07/03/2015,Second Class,Home Office,West,Office Supplies
05/03/2016,Second Class,Corporate,East,Furniture
05/03/2016,Second Class,Corporate,East,Furniture
08/08/2017,Standard Class,Consumer,Central,Office Supplies
03/01/2018,Standard Class,Consumer,West,Office Supplies
09/10/2018,First Class,Consumer,West,Office Supplies
20/10/2018,Standard Class,Home Office,East,Office Supplies
07/09/2015,First Class,Home Office,Central,Technology
07/09/2015,First Class,Home Office,Central,Office Supplies
07/09/2015,First Class,Home Office,Central,Furniture
07/09/2015,First Class,Home Office,Central,Technology
07/09/2015,First Class,Home Office,Central,Office Supplies
30/09/2018,First Class,Corporate,West,Office Supplies
30/09/2018,First Class,Corporate,West,Office Supplies
30/09/2018,First Class,Corporate,West,Office Supplies
16/11/2018,Standard Class,Home Office,East,Technology
11/09/2018,Same Day,Consumer,West,Furniture
11/09/2018,Same Day,Consumer,West,Office Supplies
16/01/2018,Same Day,Corporate,West,Furniture
16/01/2018,Same Day,Corporate,West,Furniture
26/11/2017,First Class,Home Office,South,Office Supplies
07/11/2016,Second Class,Consumer,East,Furniture
